id,osmId,osm_type,name,type,capacity,occupancy,duration,resort,latitude,longitude
2951,8622428573,node,,pylon,,,,,46.2865436,10.8428176
2952,8622428574,node,,pylon,,,,,46.2865793,10.8429679
2953,8622428575,node,,pylon,,,,,46.2867376,10.8436338
2954,8622428576,node,,pylon,,,,,46.2874014,10.8464258
2955,8622428577,node,,pylon,,,,,46.2885896,10.8473241
2956,8622428578,node,,pylon,,,,,46.2890324,10.8484248
2957,8622428579,node,,pylon,,,,,46.28927,10.8491777
2958,8622428580,node,,pylon,,,,,46.2895738,10.850145
2959,8622428581,node,,pylon,,,,,46.2898778,10.8511047
2960,8622428582,node,,pylon,,,,,46.2908851,10.8520709
2961,8622428583,node,,pylon,,,,,46.2911036,10.8525947
2962,8622428584,node,,pylon,,,,,46.2921494,10.8545502
2963,8622428585,node,,pylon,,,,,46.2925431,10.8552364
2964,8622428586,node,,pylon,,,,,46.2929782,10.8559947
2965,8622428587,node,,pylon,,,,,46.2933986,10.8568122
2966,8622428588,node,,pylon,,,,,46.294148,10.8581743
2967,8622428590,node,,pylon,,,,,46.2952846,10.8603107
2968,8622428591,node,,pylon,,,,,46.2959753,10.8616119
2969,8622428592,node,,pylon,,,,,46.29686,10.8632769
2970,8622428593,node,,pylon,,,,,46.2973306,10.864157
2971,8622428594,node,,pylon,,,,,46.2979493,10.8652939
2972,8622428595,node,,pylon,,,,,46.2942178,10.8533788
2973,8622428596,node,,pylon,,,,,46.2911212,10.851494
2974,8622428597,node,,pylon,,,,,46.2910007,10.8514206
2975,8622428598,node,,pylon,,,,,46.2928356,10.8525375
2976,8622428600,node,,pylon,,,,,46.2968692,10.8550016
2977,8622428601,node,,pylon,,,,,46.2981344,10.8557496
2978,8622428602,node,,pylon,,,,,46.298794,10.8561502
2979,8622428603,node,,pylon,,,,,46.3000124,10.8569113
2980,8622428606,node,,pylon,,,,,46.3028755,10.858659
2981,8622428607,node,,pylon,,,,,46.3017263,10.8609394
2982,8622428609,node,,pylon,,,,,46.3021497,10.8604051
2983,8622428610,node,,pylon,,,,,46.3026083,10.8597358
2984,8622441737,node,,pylon,,,,,46.2843864,11.4673631
2985,8622441738,node,,pylon,,,,,46.2843537,11.4674763
2986,8622441739,node,,pylon,,,,,46.2843089,11.4676314
2987,8622441740,node,,pylon,,,,,46.2839289,11.4689471
2988,8622441741,node,,pylon,,,,,46.2835921,11.4701133
2989,8622441742,node,,pylon,,,,,46.2833208,11.4710529
2990,8622463965,node,,pylon,,,,,46.4626771,11.7928845
2991,8622463966,node,,pylon,,,,,46.4698249,11.7984763
2992,8622463967,node,,pylon,,,,,46.4754245,11.8001979
2993,8622470771,node,,pylon,,,,,46.4829825,11.3688759
2994,8640135204,node,,pylon,,,,,46.6744761,11.2321286
2995,8645368609,node,,pylon,,,,,46.2659922,10.5834633
2996,8645368610,node,,pylon,,,,,46.2647446,10.5834156
2997,8645368611,node,,pylon,,,,,46.2638283,10.5833805
2998,8645368612,node,,pylon,,,,,46.2627011,10.5833373
2999,8645368613,node,,pylon,,,,,46.2619479,10.5833085
3000,8645368614,node,,pylon,,,,,46.2611021,10.5832761
3001,8645368615,node,,pylon,,,,,46.2616002,10.5820193
3002,8645368616,node,,pylon,,,,,46.2629745,10.5814376
3003,8645369417,node,,pylon,,,,,46.2641397,10.5809444
3004,8645369418,node,,pylon,,,,,46.2653718,10.5804228
3005,8645369419,node,,pylon,,,,,46.266706,10.579858
3006,8645369420,node,,pylon,,,,,46.2678198,10.5793865
3007,8645369421,node,,pylon,,,,,46.2690738,10.5788556
3008,8645369422,node,,pylon,,,,,46.2705045,10.5782499
3009,8645369443,node,,pylon,,,,,46.2598387,10.5814951
3010,8645369444,node,,pylon,,,,,46.26083,10.5809202
3011,8645369449,node,,pylon,,,,,46.2815395,10.5825002
3012,8645369450,node,,pylon,,,,,46.2826456,10.5816236
3013,8645369451,node,,pylon,,,,,46.2836338,10.5808405
3014,8645369452,node,,pylon,,,,,46.2841404,10.580439
3015,8645369453,node,,pylon,,,,,46.2848133,10.5799057
3016,8645369454,node,,pylon,,,,,46.2860606,10.5789172
3017,8645369455,node,,pylon,,,,,46.2862383,10.5787764
3018,8645369456,node,,pylon,,,,,46.2873521,10.5778936
3019,8645369457,node,,pylon,,,,,46.2882415,10.5771887
3020,8645369458,node,,pylon,,,,,46.2889192,10.5766516
3021,8645369459,node,,pylon,,,,,46.2891313,10.5764835
3022,8645369460,node,,pylon,,,,,46.2903039,10.5755541
3023,8645369461,node,,pylon,,,,,46.2913771,10.5747035
3024,8645369462,node,,pylon,,,,,46.2799291,10.5799359
3025,8645369463,node,,pylon,,,,,46.2799908,10.5806407
3026,8645369464,node,,pylon,,,,,46.2798876,10.5794612
3027,8645369465,node,,pylon,,,,,46.2797293,10.5776496
3028,8645369466,node,,pylon,,,,,46.27964,10.5766284
3029,8645369467,node,,pylon,,,,,46.2794855,10.5748608
3030,8645369468,node,,pylon,,,,,46.279355,10.5733687
3031,8645369469,node,,pylon,,,,,46.2792084,10.571692
3032,8645369470,node,,pylon,,,,,46.2791129,10.5705989
3033,8645369471,node,,pylon,,,,,46.2306599,10.5805104
3034,8645369472,node,,pylon,,,,,46.2288612,10.5804011
3035,8645369473,node,,pylon,,,,,46.2244124,10.5826256
3036,8645369474,node,,pylon,,,,,46.2217984,10.5842764
3037,8645386234,node,,pylon,,,,,46.3284019,11.6007942
3038,8645386235,node,,pylon,,,,,46.3294585,11.5988458
3039,8645386236,node,,pylon,,,,,46.3290769,11.5995494
3040,8645386237,node,,pylon,,,,,46.3297663,11.5982782
3041,8645386238,node,,pylon,,,,,46.3306389,11.596669
3042,8645386239,node,,pylon,,,,,46.3313359,11.5953835
3043,8645386240,node,,pylon,,,,,46.3317927,11.5945411
3044,8645386241,node,,pylon,,,,,46.3320369,11.5940908
3045,8645386242,node,,pylon,,,,,46.3322928,11.5936189
3046,8645386243,node,,pylon,,,,,46.3325173,11.5932048
3047,8645386244,node,,pylon,,,,,46.333462,11.5914625
3048,8645386245,node,,pylon,,,,,46.3339171,11.5906232
3049,8645386246,node,,pylon,,,,,46.3341204,11.5902483
3050,8645386247,node,,pylon,,,,,46.3351258,11.5883941
3051,8645386248,node,,pylon,,,,,46.3359256,11.586919
3052,8645386249,node,,pylon,,,,,46.3369774,11.5849791
3053,8645386250,node,,pylon,,,,,46.3374649,11.5840799
3054,8645386251,node,,pylon,,,,,46.3378728,11.5833276
3055,8645386252,node,,pylon,,,,,46.3382766,11.5825828
3056,8645386253,node,,pylon,,,,,46.3393084,11.5806797
3057,8645386254,node,,pylon,,,,,46.3397407,11.5798824
3058,8645386255,node,,pylon,,,,,46.3410773,11.5780576
3059,8645386256,node,,pylon,,,,,46.3413056,11.5769144
3060,8645386257,node,,pylon,,,,,46.3414527,11.5761775
3061,8645386258,node,,pylon,,,,,46.3416532,11.5751729
3062,8645386259,node,,pylon,,,,,46.3417122,11.5748773
3063,8645386260,node,,pylon,,,,,46.3417638,11.574619
3064,8645386261,node,,pylon,,,,,46.3397276,11.5765638
3065,8645386262,node,,pylon,,,,,46.3401845,11.5754213
3066,8645386263,node,,pylon,,,,,46.3405378,11.574538
3067,8645386264,node,,pylon,,,,,46.3408954,11.5736439
3068,8645386265,node,,pylon,,,,,46.3415717,11.5719529
3069,8645386266,node,,pylon,,,,,46.3421667,11.5704865
3070,8645386267,node,,pylon,,,,,46.3425153,11.5695878
3071,8645386268,node,,pylon,,,,,46.3431445,11.5680154
3072,8645386269,node,,pylon,,,,,46.3434646,11.5672155
3073,8645386270,node,,pylon,,,,,46.3440157,11.5658381
3074,8645386271,node,,pylon,,,,,46.3443284,11.5650567
3075,8645386272,node,,pylon,,,,,46.3447922,11.5638976
3076,8645386273,node,,pylon,,,,,46.3453986,11.5623819
3077,8645386274,node,,pylon,,,,,46.345598,11.5618836
3078,8645386275,node,,pylon,,,,,46.3457548,11.5614918
3079,8645386276,node,,pylon,,,,,46.3462036,11.5603701
3080,8645386277,node,,pylon,,,,,46.3463386,11.5600328
3081,8645386278,node,,pylon,,,,,46.3466993,11.5591311
3082,8645386279,node,,pylon,,,,,46.3407704,11.5495976
3083,8645386280,node,,pylon,,,,,46.3401601,11.5500847
3084,8645386281,node,,pylon,,,,,46.3394996,11.550612
3085,8645386282,node,,pylon,,,,,46.3391095,11.5509234
3086,8645386283,node,,pylon,,,,,46.3381095,11.5517217
3087,8645386284,node,,pylon,,,,,46.3367554,11.5528026
3088,8645386285,node,,pylon,,,,,46.3363527,11.553124
3089,8645386286,node,,pylon,,,,,46.3350928,11.5541297
3090,8645386287,node,,pylon,,,,,46.3341882,11.5548517
3091,8645386288,node,,pylon,,,,,46.3338449,11.5551258
3092,8645386289,node,,pylon,,,,,46.332948,11.5558416
3093,8645386290,node,,pylon,,,,,46.3320235,11.5565796
3094,8645386291,node,,pylon,,,,,46.3312098,11.557229
3095,8645386292,node,,pylon,,,,,46.334354,11.547277
3096,8645386293,node,,pylon,,,,,46.3356687,11.5461947
3097,8645386294,node,,pylon,,,,,46.3362231,11.5457382
3098,8645386295,node,,pylon,,,,,46.3377658,11.5444681
3099,8645386296,node,,pylon,,,,,46.3388957,11.5435379
3100,8645386297,node,,pylon,,,,,46.3396742,11.542897
3101,8645386298,node,,pylon,,,,,46.340672,11.5420754
3102,8645386299,node,,pylon,,,,,46.3412916,11.5415653
3103,8645386300,node,,pylon,,,,,46.3416349,11.5412826
3104,8645386301,node,,pylon,,,,,46.3431573,11.5414953
3105,8645386302,node,,pylon,,,,,46.3440535,11.5422278
3106,8645386303,node,,pylon,,,,,46.3450342,11.5430292
3107,8645386304,node,,pylon,,,,,46.3458087,11.5436621
3108,8645386305,node,,pylon,,,,,46.3463073,11.5440696
3109,8645386306,node,,pylon,,,,,46.3468543,11.5445166
3110,8645386307,node,,pylon,,,,,46.3470217,11.5452715
3111,8645386308,node,,pylon,,,,,46.3472944,11.5456204
3112,8645386309,node,,pylon,,,,,46.3476843,11.5461193
3113,8645386310,node,,pylon,,,,,46.3477765,11.5452703
3114,8645386311,node,,pylon,,,,,46.3480481,11.5465849
3115,8645386312,node,,pylon,,,,,46.3485333,11.5458887
3116,8645386313,node,,pylon,,,,,46.3484392,11.5470853
3117,8645386314,node,,pylon,,,,,46.3488567,11.5476196
3118,8645386315,node,,pylon,,,,,46.3498437,11.5469272
3119,8645403224,node,,pylon,,,,,46.3495225,11.5403558
3120,8645403225,node,,pylon,,,,,46.3493587,11.5394013
3121,8645403226,node,,pylon,,,,,46.3491292,11.5380646
3122,8645403227,node,,pylon,,,,,46.3488494,11.536435
3123,8645403228,node,,pylon,,,,,46.3485611,11.5347562
3124,8645403229,node,,pylon,,,,,46.348297,11.5332179
3125,8645403230,node,,pylon,,,,,46.3480806,11.5319572
3126,8645403231,node,,pylon,,,,,46.3478673,11.5307152
3127,8645403232,node,,pylon,,,,,46.3476052,11.5291886
3128,8645403233,node,,pylon,,,,,46.3473763,11.5278555
3129,8645403234,node,,pylon,,,,,46.3502063,11.5414956
3130,8645403235,node,,pylon,,,,,46.350653,11.5408393
3131,8645403236,node,,pylon,,,,,46.3513373,11.539834
3132,8645403237,node,,pylon,,,,,46.3519781,11.5388925
3133,8645403238,node,,pylon,,,,,46.3526384,11.5379224
3134,8645403239,node,,pylon,,,,,46.3530399,11.5373324
3135,8645403248,node,,pylon,,,,,46.3665474,11.5319927
3136,8645403249,node,,pylon,,,,,46.3662511,11.5335808
3137,8645403250,node,,pylon,,,,,46.3659261,11.5353224
3138,8645403251,node,,pylon,,,,,46.3656008,11.5370653
3139,8645403252,node,,pylon,,,,,46.3653249,11.5385442
3140,8645403253,node,,pylon,,,,,46.3650201,11.5401774
3141,8645403254,node,,pylon,,,,,46.3647113,11.541832
3142,8645403255,node,,pylon,,,,,46.3644295,11.5433157
3143,8645403256,node,,pylon,,,,,46.3643807,11.5435893
3144,8645403257,node,,pylon,,,,,46.3641336,11.5448545
3145,8645403258,node,,pylon,,,,,46.363616,11.5477014
3146,8645403265,node,,pylon,,,,,46.3736759,11.531587
3147,8645403266,node,,pylon,,,,,46.3752378,11.5304623
3148,8645403267,node,,pylon,,,,,46.3765294,11.5295322
3149,8645403268,node,,pylon,,,,,46.3776476,11.5287269
3150,8645403269,node,,pylon,,,,,46.3784563,11.5281445
3151,8645403270,node,,pylon,,,,,46.3794757,11.5274104
3152,8645403271,node,,pylon,,,,,46.3805887,11.5266088
3153,8645403272,node,,pylon,,,,,46.3818029,11.5257344
3154,8645403273,node,,pylon,,,,,46.3823918,11.5253103
3155,8645403274,node,,pylon,,,,,46.3829431,11.5277052
3156,8645403275,node,,pylon,,,,,46.3832845,11.5272448
3157,8645403276,node,,pylon,,,,,46.382166,11.5287531
3158,8645403277,node,,pylon,,,,,46.3814781,11.5296807
3159,8645403278,node,,pylon,,,,,46.3806641,11.5307784
3160,8645403279,node,,pylon,,,,,46.3796765,11.5321101
3161,8645403280,node,,pylon,,,,,46.3793386,11.5325657
3162,8645403281,node,,pylon,,,,,46.3789752,11.5330557
3163,8645403282,node,,pylon,,,,,46.3786202,11.5335344
3164,8645403283,node,,pylon,,,,,46.3781193,11.5342098
3165,8645403284,node,,pylon,,,,,46.3777734,11.5346762
3166,8645403285,node,,pylon,,,,,46.3766359,11.5362099
3167,8645403286,node,,pylon,,,,,46.3756139,11.5375879
3168,8645403287,node,,pylon,,,,,46.3745312,11.5390477
3169,8645403288,node,,pylon,,,,,46.3735202,11.5404108
3170,8645403289,node,,pylon,,,,,46.3724967,11.5417909
3171,8645403290,node,,pylon,,,,,46.3719443,11.5424844
3172,8645407162,node,,pylon,,,,,46.3650477,11.686899
3173,8645407163,node,,pylon,,,,,46.3635394,11.6864602
3174,8645407164,node,,pylon,,,,,46.3617964,11.6860043
3175,8645407165,node,,pylon,,,,,46.3607486,11.6857167
3176,8645407166,node,,pylon,,,,,46.3596802,11.6854038
3177,8645407167,node,,pylon,,,,,46.3584411,11.6850586
3178,8645407168,node,,pylon,,,,,46.3574168,11.6852215
3179,8645407169,node,,pylon,,,,,46.3558328,11.686368
3180,8645407170,node,,pylon,,,,,46.3557825,11.686407
3181,8645407171,node,,pylon,,,,,46.3542955,11.6874969
3182,8645407172,node,,pylon,,,,,46.352932,11.6885024
3183,8645407173,node,,pylon,,,,,46.3513851,11.6896186
3184,8645407174,node,,pylon,,,,,46.3506433,11.6901593
3185,8645407175,node,,pylon,,,,,46.3493584,11.6910959
3186,8645407176,node,,pylon,,,,,46.348299,11.6918682
3187,8645407177,node,,pylon,,,,,46.3467247,11.6930157
3188,8645407178,node,,pylon,,,,,46.3457228,11.692246
3189,8645407179,node,,pylon,,,,,46.3461527,11.6919517
3190,8645407180,node,,pylon,,,,,46.3470357,11.6913473
3191,8645407181,node,,pylon,,,,,46.3486303,11.6902558
3192,8645407182,node,,pylon,,,,,46.3489069,11.6900665
3193,8645407183,node,,pylon,,,,,46.3476326,11.6909387
3194,8645407184,node,,pylon,,,,,46.3501212,11.6892353
3195,8645407185,node,,pylon,,,,,46.3511528,11.6885291
3196,8645407186,node,,pylon,,,,,46.351449,11.6883264
3197,8645407187,node,,pylon,,,,,46.3519072,11.6880127
3198,8645407188,node,,pylon,,,,,46.352429,11.6876555
3199,8645407189,node,,pylon,,,,,46.3533857,11.6870006
3200,8645407190,node,,pylon,,,,,46.3539558,11.6866103
3201,8645407191,node,,pylon,,,,,46.3547802,11.686046
3202,8645407192,node,,pylon,,,,,46.3555693,11.6855058
3203,8645407193,node,,pylon,,,,,46.3428283,11.694761
3204,8645407194,node,,pylon,,,,,46.3435613,11.6943728
3205,8645407195,node,,pylon,,,,,46.3418772,11.6952648
3206,8645407196,node,,pylon,,,,,46.3408406,11.6958138
3207,8645407197,node,,pylon,,,,,46.340135,11.6961875
3208,8645407198,node,,pylon,,,,,46.3391471,11.6967107
3209,8645407199,node,,pylon,,,,,46.3379753,11.6973313
3210,8645407200,node,,pylon,,,,,46.3368183,11.697944
3211,8645407201,node,,pylon,,,,,46.3358362,11.6984641
3212,8645407202,node,,pylon,,,,,46.3347497,11.6990395
3213,8645407203,node,,pylon,,,,,46.3336244,11.6996354
3214,8645407204,node,,pylon,,,,,46.3328569,11.7000419
3215,8645407205,node,,pylon,,,,,46.3319741,11.7011641
3216,8645407206,node,,pylon,,,,,46.3324638,11.701919
3217,8645407207,node,,pylon,,,,,46.3333255,11.7032474
3218,8645407208,node,,pylon,,,,,46.334197,11.704591
3219,8645407209,node,,pylon,,,,,46.334599,11.7052106
3220,8645407210,node,,pylon,,,,,46.3353968,11.7064406
3221,8645407211,node,,pylon,,,,,46.3363674,11.707937
3222,8645407212,node,,pylon,,,,,46.3374558,11.7096149
3223,8645407213,node,,pylon,,,,,46.3391399,11.7122114
3224,8645407214,node,,pylon,,,,,46.3399062,11.7133986
3225,8645407215,node,,pylon,,,,,46.3407637,11.7147197
3226,8645407216,node,,pylon,,,,,46.341322,11.71558
3227,8645409428,node,,pylon,,,,,46.2918692,11.7797714
3228,8645409429,node,,pylon,,,,,46.2916011,11.7800958
3229,8645409430,node,,pylon,,,,,46.2910342,11.7807819
3230,8645409431,node,,pylon,,,,,46.290408,11.7815398
3231,8645409432,node,,pylon,,,,,46.2897804,11.7822993
3232,8645409433,node,,pylon,,,,,46.2889924,11.7832529
3233,8645409434,node,,pylon,,,,,46.2929237,11.7807181
3234,8645409435,node,,pylon,,,,,46.2930336,11.7816521
3235,8645409436,node,,pylon,,,,,46.2931567,11.7826992
3236,8645409437,node,,pylon,,,,,46.2932478,11.783473
3237,8645409438,node,,pylon,,,,,46.2934006,11.7847344
3238,8645409439,node,,pylon,,,,,46.2934895,11.7855
3239,8645409440,node,,pylon,,,,,46.2940079,11.7872699
3240,8645409441,node,,pylon,,,,,46.2938445,11.7877857
3241,8645409442,node,,pylon,,,,,46.2943494,11.7861918
3242,8645409443,node,,pylon,,,,,46.2944985,11.7857214
3243,8645409444,node,,pylon,,,,,46.2947694,11.7848663
3244,8645409445,node,,pylon,,,,,46.294889,11.7844887
3245,8645409446,node,,pylon,,,,,46.2950692,11.7839197
3246,8645409447,node,,pylon,,,,,46.2953624,11.7829943
3247,8645409448,node,,pylon,,,,,46.301434,11.7876594
3248,8645409449,node,,pylon,,,,,46.3015008,11.7888948
3249,8645409450,node,,pylon,,,,,46.3015257,11.7893547
3250,8645409451,node,,pylon,,,,,46.3016421,11.7915061
3251,8645409452,node,,pylon,,,,,46.3017159,11.7928711
3252,8645409453,node,,pylon,,,,,46.3017604,11.793693
3253,8645409454,node,,pylon,,,,,46.3018028,11.7944775
3254,8645409455,node,,pylon,,,,,46.3018283,11.7949494
3255,8645409456,node,,pylon,,,,,46.3018913,11.7961128
3256,8645409457,node,,pylon,,,,,46.3019503,11.7972035
3257,8645409458,node,,pylon,,,,,46.3018559,11.7954586
3258,8645409459,node,,pylon,,,,,46.3020155,11.798409
3259,8645409460,node,,pylon,,,,,46.2715897,11.7725341
3260,8645409461,node,,pylon,,,,,46.2705932,11.7747564
3261,8645409462,node,,pylon,,,,,46.2694358,11.7773372
3262,8645409463,node,,pylon,,,,,46.2682844,11.7799048
3263,8645409464,node,,pylon,,,,,46.2678116,11.7809592
3264,8645409465,node,,pylon,,,,,46.2673044,11.7820902
3265,8645409466,node,,pylon,,,,,46.2651779,11.7868318
3266,8645412653,node,,pylon,,,,,46.4338857,11.6665152
3267,8645412654,node,,pylon,,,,,46.4340835,11.6667001
3268,8645412655,node,,pylon,,,,,46.4346251,11.6672061
3269,8645412656,node,,pylon,,,,,46.4352739,11.6678123
3270,8645412657,node,,pylon,,,,,46.4355899,11.6681076
3271,8645412658,node,,pylon,,,,,46.4360204,11.6685099
3272,8645412659,node,,pylon,,,,,46.4368099,11.6636969
3273,8645412660,node,,pylon,,,,,46.4374351,11.6635883
3274,8645412661,node,,pylon,,,,,46.435956,11.663845
3275,8645412662,node,,pylon,,,,,46.4346339,11.6640745
3276,8645412663,node,,pylon,,,,,46.4348888,11.6640303
3277,8645412664,node,,pylon,,,,,46.4382377,11.6617985
3278,8645412665,node,,pylon,,,,,46.4375914,11.6609186
3279,8645412666,node,,pylon,,,,,46.4369303,11.6600185
3280,8645412667,node,,pylon,,,,,46.4353542,11.6578727
3281,8645412668,node,,pylon,,,,,46.4337981,11.6557543
3282,8645412669,node,,pylon,,,,,46.4335588,11.6554285
3283,8645412670,node,,pylon,,,,,46.4346286,11.6568849
3284,8645412671,node,,pylon,,,,,46.4389417,11.6644867
3285,8645412672,node,,pylon,,,,,46.4392964,11.6658896
3286,8645412673,node,,pylon,,,,,46.4396256,11.6671915
3287,8645412674,node,,pylon,,,,,46.4400917,11.6690352
3288,8645412675,node,,pylon,,,,,46.4406761,11.6713468
3289,8645412676,node,,pylon,,,,,46.4411738,11.6733151
3290,8645412677,node,,pylon,,,,,46.4414489,11.6744035
3291,8645412678,node,,pylon,,,,,46.4419489,11.6763812
3292,8645412679,node,,pylon,,,,,46.4427802,11.6796995
3293,8645412680,node,,pylon,,,,,46.4430166,11.680626
3294,8645412681,node,,pylon,,,,,46.4417249,11.68452
3295,8645412682,node,,pylon,,,,,46.4415099,11.6850972
3296,8645412683,node,,pylon,,,,,46.4410729,11.686271
3297,8645412684,node,,pylon,,,,,46.4406718,11.687348
3298,8645412685,node,,pylon,,,,,46.4403083,11.6883243
3299,8645412686,node,,pylon,,,,,46.440146,11.6887602
3300,8645412687,node,,pylon,,,,,46.439849,11.6895577
3301,8645412688,node,,pylon,,,,,46.4396027,11.6902192
3302,8645412689,node,,pylon,,,,,46.4387995,11.6923759
3303,8645421817,node,,pylon,,,,,46.3418928,11.7164594
3304,8645421818,node,,pylon,,,,,46.3426037,11.7175546
3305,8645421819,node,,pylon,,,,,46.3434889,11.7189185
3306,8645432575,node,,pylon,,,,,46.8226408,11.6656674
3307,8645432576,node,,pylon,,,,,46.8233305,11.6658897
3308,8645432577,node,,pylon,,,,,46.8249442,11.6664097
3309,8645432578,node,,pylon,,,,,46.8268138,11.6670122
3310,8645432579,node,,pylon,,,,,46.8287094,11.667623
3311,8645432580,node,,pylon,,,,,46.8296729,11.6679335
3312,8645432581,node,,pylon,,,,,46.8328359,11.6689529
3313,8645432582,node,,pylon,,,,,46.8342708,11.6694153
3314,8645432583,node,,pylon,,,,,46.8350716,11.6687819
3315,8645432584,node,,pylon,,,,,46.8363865,11.6646945
3316,8645432585,node,,pylon,,,,,46.8375428,11.6610999
3317,8645432586,node,,pylon,,,,,46.8381208,11.6593032
3318,8645432587,node,,pylon,,,,,46.8393551,11.6554661
3319,8645432588,node,,pylon,,,,,46.8414045,11.6490947
3320,8645432589,node,,pylon,,,,,46.8431227,11.6439057
3321,8645432590,node,,pylon,,,,,46.8440248,11.6413027
3322,8645432591,node,,pylon,,,,,46.8458244,11.6361099
3323,8645432592,node,,pylon,,,,,46.8462647,11.6348393
3324,8645432593,node,,pylon,,,,,46.8466688,11.6336734
3325,8645432594,node,,pylon,,,,,46.8476992,11.6306998
3326,8645432595,node,,pylon,,,,,46.8479821,11.6298834
3327,8645432596,node,,pylon,,,,,46.8502788,11.6232558
3328,8645432597,node,,pylon,,,,,46.8357533,11.6702483
3329,8645432598,node,,pylon,,,,,46.8363234,11.6709936
3330,8645432599,node,,pylon,,,,,46.8368767,11.6717169
3331,8645432600,node,,pylon,,,,,46.8378067,11.6729327
3332,8645432601,node,,pylon,,,,,46.8386093,11.673982
3333,8645432602,node,,pylon,,,,,46.8393266,11.6749197
3334,8645432603,node,,pylon,,,,,46.840215,11.6760811
3335,8645432604,node,,pylon,,,,,46.8412536,11.6774389
3336,8645432605,node,,pylon,,,,,46.8427129,11.6793468
3337,8645432606,node,,pylon,,,,,46.8441545,11.6812317
3338,8645432607,node,,pylon,,,,,46.8454879,11.6829948
3339,8645432608,node,,pylon,,,,,46.8459769,11.6836371
3340,8645432609,node,,pylon,,,,,46.8538658,11.6861542
3341,8645432610,node,,pylon,,,,,46.8544308,11.6862407
3342,8645432611,node,,pylon,,,,,46.8548613,11.6863066
3343,8645432612,node,,pylon,,,,,46.855839,11.6864563
3344,8645432613,node,,pylon,,,,,46.8564102,11.6865438
3345,8645432614,node,,pylon,,,,,46.8584967,11.6868633
3346,8645432615,node,,pylon,,,,,46.8589439,11.6869318
3347,8648098372,node,,pylon,,,,,46.4279812,11.6993776
3348,8648098373,node,,pylon,,,,,46.4282011,11.7012298
3349,8648098374,node,,pylon,,,,,46.4283503,11.7023785
3350,8648098375,node,,pylon,,,,,46.4284332,11.7031162
3351,8648098376,node,,pylon,,,,,46.428625,11.7048229
3352,8648098377,node,,pylon,,,,,46.4289172,11.7074237
3353,8648098378,node,,pylon,,,,,46.4290209,11.7081919
3354,8648098379,node,,pylon,,,,,46.4291314,11.7091159
3355,8648098380,node,,pylon,,,,,46.4293107,11.7106458
3356,8648098381,node,,pylon,,,,,46.4293573,11.7110705
3357,8648098382,node,,pylon,,,,,46.4295575,11.7128947
3358,8648098383,node,,pylon,,,,,46.4296718,11.7139363
3359,8648098384,node,,pylon,,,,,46.4298339,11.7150654
3360,8648098385,node,,pylon,,,,,46.4300903,11.717223
3361,8648098386,node,,pylon,,,,,46.4302201,11.7182679
3362,8648098387,node,,pylon,,,,,46.4303828,11.7200246
3363,8648098388,node,,pylon,,,,,46.4305056,11.7210363
3364,8648098389,node,,pylon,,,,,46.4306521,11.7222189
3365,8648098390,node,,pylon,,,,,46.4302474,11.7247784
3366,8648098391,node,,pylon,,,,,46.430471,11.7254303
3367,8648098392,node,,pylon,,,,,46.4308533,11.7265448
3368,8648098393,node,,pylon,,,,,46.4311023,11.7272708
3369,8648098394,node,,pylon,,,,,46.4316803,11.7289555
3370,8648098395,node,,pylon,,,,,46.4319092,11.7296229
3371,8648098396,node,,pylon,,,,,46.4320182,11.7299406
3372,8648098397,node,,pylon,,,,,46.4320818,11.7301262
3373,8648098398,node,,pylon,,,,,46.4325637,11.7315308
3374,8648098399,node,,pylon,,,,,46.4330411,11.7329227
3375,8648098400,node,,pylon,,,,,46.4331223,11.7331593
3376,8648098401,node,,pylon,,,,,46.4335767,11.7344842
3377,8648098402,node,,pylon,,,,,46.4342156,11.7332804
3378,8648098403,node,,pylon,,,,,46.4341307,11.7332696
3379,8648098404,node,,pylon,,,,,46.4348078,11.7333554
3380,8648098405,node,,pylon,,,,,46.4358058,11.7334819
3381,8648098406,node,,pylon,,,,,46.4369519,11.7336272
3382,8648098407,node,,pylon,,,,,46.4375123,11.7336982
3383,8648098408,node,,pylon,,,,,46.4387051,11.7338494
3384,8648098409,node,,pylon,,,,,46.4394304,11.7339413
3385,8648098410,node,,pylon,,,,,46.439285,11.7353241
3386,8648098411,node,,pylon,,,,,46.4392516,11.7357673
3387,8648098412,node,,pylon,,,,,46.4391708,11.736839
3388,8648098413,node,,pylon,,,,,46.4390227,11.738803
3389,8648098414,node,,pylon,,,,,46.4388955,11.7404894
3390,8648098415,node,,pylon,,,,,46.4388332,11.7413158
3391,8648098416,node,,pylon,,,,,46.4387727,11.7421184
3392,8648111608,node,,pylon,,,,,46.2482361,11.7638246
3393,8648111609,node,,pylon,,,,,46.2479768,11.7653721
3394,8648111610,node,,pylon,,,,,46.2476523,11.7673083
3395,8648111611,node,,pylon,,,,,46.2473063,11.7693724
3396,8648111612,node,,pylon,,,,,46.2469589,11.7714454
3397,8648111613,node,,pylon,,,,,46.2431827,11.7757502
3398,8648111614,node,,pylon,,,,,46.2427861,11.7760366
3399,8648111615,node,,pylon,,,,,46.2419773,11.7779959
3400,8648111616,node,,pylon,,,,,46.2427679,11.7792626
3401,8648114717,node,,pylon,,,,,46.4386712,11.7434654
3402,8648114718,node,,pylon,,,,,46.4385681,11.7448326
3403,8648114719,node,,pylon,,,,,46.4384563,11.7463144
