id,osmId,osm_type,name,difficulty,resort,ref,lit,grooming,latitude,longitude
2096,987721258,way,,easy,,,,,46.6913359,11.7463029
2097,987880369,way,Pilat Direttissima,advanced,,86,no,classic,46.5639636,11.6680979
2098,991655550,way,Palmschoss,intermediate,,,,,46.6759208,11.7130375
2099,994821100,way,,easy,Falzeben 1,,,,46.6740242,11.2543961
2100,994914196,way,2,easy,,,no,classic,46.9371891,11.3703114
2101,994914197,way,3,intermediate,,,no,classic,46.9373787,11.3706951
2102,994914198,way,2,easy,,,no,classic,46.9362838,11.3705133
2103,994914199,way,3,intermediate,,,no,classic,46.936196,11.3693628
2104,994914200,way,4,advanced,,,no,classic,46.9380684,11.3692921
2105,994914201,way,8,intermediate,,,no,classic,46.9415322,11.3740705
2106,994914202,way,,advanced,,,no,classic,46.9482104,11.3754434
2107,1004687897,way,Cima Tognola,intermediate,,,,,46.2442972,11.7669463
2108,1004687898,way,,easy,,,,,46.2435284,11.7671653
2109,1004689024,way,Agnello Canalone,intermediate,,28,,,46.3411813,11.5435481
2110,1008173828,way,,easy,,,,,46.3224288,11.6960951
2111,1011004349,way,Pala di Santa,intermediate,,,,classic,46.3477109,11.5275774
2112,1011506883,way,,easy,,,,,46.3311603,11.7076945
2113,1014605483,way,,intermediate,,,,,46.4378533,11.7642322
2114,1014922696,way,Diego,advanced,,9,no,classic,46.4777407,11.7954792
2115,1014922697,way,Piz Seteur - Città dei Sassi,easy,,,no,classic,46.5245532,11.7637122
2116,1015917339,way,,intermediate,,,,,46.2457532,11.5009443
2117,1015924158,way,,intermediate,,,,,46.3422426,11.5416194
2118,1015926709,way,,easy,,,,,46.3533787,11.5369085
2119,1020001191,way,,easy,,,,,46.331463,11.7006481
2120,1020003094,way,,easy,,,,,46.3429027,11.550186
2121,1020003095,way,,intermediate,,,,,46.3421942,11.5487372
2122,1020003096,way,,easy,,,,,46.342042,11.5484782
2123,1020003097,way,,easy,,,,,46.3496797,11.5427689
2124,1020003098,way,,easy,,,,,46.3495524,11.5427342
2125,1020003573,way,,intermediate,,,,,46.3467496,11.5589258
2126,1020003574,way,,intermediate,,,,,46.3466056,11.5584027
2127,1020003575,way,,intermediate,,,,,46.2424491,11.5037297
2128,1020076341,way,,easy,,,,,46.3789941,11.7946528
2129,1020076342,way,,easy,,,,,46.3848572,11.7998451
2130,1020076343,way,,easy,,,,,46.3778049,11.8017203
2131,1020077370,way,,intermediate,,,,,46.4394214,11.7348779
2132,1021622335,way,Ornella,intermediate,,6,,,46.4747618,11.8686463
2133,1021622344,way,Salere,intermediate,,1,,,46.4729279,11.8683897
2134,1021643975,way,Salere,intermediate,,1,,,46.4742623,11.8664971
2135,1021989350,way,Fratelle,easy,,19,no,,45.9567994,11.3148227
2136,1021989352,way,Le Cogole,easy,,11,no,,45.9573546,11.292871
2137,1024634107,way,,easy,,,,,46.267248,11.7777033
2138,1024634108,way,,easy,,,,,46.2681186,11.7787663
2139,1024634109,way,,intermediate,,,,,46.2490449,11.7601362
2140,1024634110,way,,easy,,,,,46.2465457,11.7734454
2141,1024634309,way,Ferrari II,intermediate,,6,,,46.2931789,11.7853413
2142,1025482123,way,Cinque Nazioni,intermediate,,35,,,46.345939,11.5588827
2143,1025482124,way,,intermediate,,,,,46.3426205,11.5648113
2144,1025482125,way,,easy,,,,,46.3413329,11.5763245
2145,1025513974,way,,intermediate,,,,,46.3367474,11.5509176
2146,1025513975,way,,intermediate,,,,,46.3348094,11.547612
2147,1025514171,way,,easy,,,,,46.3516276,11.5391636
2148,1025917605,way,Cigolade,easy,,6,,,46.4374081,11.6554387
2149,1025917606,way,,easy,,,,,46.438704,11.6631267
2150,1025920235,way,,advanced,,,,,46.3655588,11.6856974
2151,1025920236,way,,intermediate,,,,,46.3468607,11.6865313
2152,1025920237,way,,intermediate,,,,,46.3428373,11.6982537
2153,1025920238,way,,intermediate,,,,,46.3366361,11.7004936
2154,1025920239,way,,advanced,,,,,46.339585,11.6969228
2155,1025934440,way,,intermediate,,,,,46.438121,11.7648304
2156,1025934441,way,,intermediate,,,,,46.4390057,11.766893
2157,1030955550,way,Buffaure di Sotto,intermediate,,3b,,,46.4311371,11.720929
2158,1030955552,way,Baby Buffaure,easy,,4,,,46.4295259,11.7224159
2159,1033549867,way,Malga Varena,easy,,92,,,46.3547826,11.4852267
2160,1035143054,way,,easy,,,,,46.3469697,11.6853732
2161,1035143055,way,,intermediate,,,,,46.3475708,11.6842264
2162,1035143056,way,,intermediate,,,,,46.3352685,11.6990947
2163,1035143057,way,,intermediate,,,,,46.3428169,11.7068095
2164,1035147596,way,,intermediate,,,,,46.3369209,11.5492629
2165,1035147597,way,,intermediate,,,,,46.3424959,11.5454685
2166,1035147598,way,,intermediate,,,,,46.3341327,11.5563138
2167,1035154223,way,,intermediate,,,,,46.347918,11.5517823
2168,1035154224,way,,intermediate,,,,,46.3445544,11.5505013
2169,1035154225,way,,advanced,,,,,46.3459821,11.564635
2170,1035154226,way,,intermediate,,,,,46.3405166,11.5753315
2171,1035154227,way,,intermediate,,,,,46.3450871,11.559458
2172,1035749259,way,,advanced,,,,,46.3467823,11.6865291
2173,1035749260,way,,intermediate,,,,,46.3461689,11.6882148
2174,1035749261,way,,intermediate,,,,,46.3506948,11.6840124
2175,1035749262,way,,intermediate,,,,,46.3551491,11.6851665
2176,1035749263,way,,intermediate,,,,,46.3556008,11.6860976
2177,1035749264,way,,advanced,,,,,46.3509668,11.6893625
2178,1035749265,way,,intermediate,,,,,46.3539869,11.6830085
2179,1035749898,way,,intermediate,,,,,46.3457492,11.6854839
2180,1035751438,way,,intermediate,,,,,46.3608885,11.5433559
2181,1035751439,way,,easy,,,,,46.3586133,11.5373959
2182,1035751440,way,,intermediate,,,,,46.3650429,11.5395654
2183,1035751441,way,,intermediate,,,,,46.3639633,11.5468894
2184,1035798790,way,,intermediate,,,,,46.340275,11.5778779
2185,1035803656,way,,intermediate,,,,,46.3360993,11.5534759
2186,1035803657,way,,easy,,,,,46.3491408,11.5458713
2187,1035803658,way,,easy,,,,,46.3495958,11.5442847
2188,1035803659,way,,intermediate,,,,,46.3474116,11.526022
2189,1035803660,way,,advanced,,,,,46.350212,11.5328157
2190,1035803661,way,,intermediate,,,,,46.3501454,11.5384939
2191,1035803662,way,,intermediate,,,,,46.3505099,11.5403303
2192,1035803663,way,,easy,,,,,46.3506491,11.5404935
2193,1035806382,way,,intermediate,,,,,46.3729119,11.5375991
2194,1035806383,way,,intermediate,,,,,46.3744467,11.5322248
2195,1035806384,way,,intermediate,,,,,46.3423936,11.7013198
2196,1035808959,way,,intermediate,,,,,46.3359925,11.6996567
2197,1035818537,way,,intermediate,,,,,46.4377765,11.7632191
2198,1035818538,way,,intermediate,,,,,46.4416181,11.7675
2199,1035818539,way,,easy,,,,,46.4446337,11.7693976
2200,1036043492,way,,easy,,,,,46.7830244,10.5193267
2201,1036365258,way,,intermediate,,,,,46.3423139,11.5708208
2202,1036365259,way,,intermediate,,,,,46.3412656,11.5726776
2203,1036365260,way,,intermediate,,,,,46.3408894,11.5750581
2204,1037187987,way,,advanced,,,,,46.3416029,11.5707859
2205,1037187988,way,,intermediate,,,,,46.3420229,11.5692286
2206,1037187989,way,,advanced,,,,,46.3426377,11.5728693
2207,1037187990,way,,advanced,,,,,46.3418278,11.5739352
2208,1037187991,way,,easy,,,,,46.3418852,11.5742327
2209,1037201633,way,,easy,,,,,46.3486689,11.5459314
2210,1037201634,way,,intermediate,,,,,46.3490013,11.5437414
2211,1037201635,way,,intermediate,,,,,46.347186,11.5411807
2212,1037201636,way,,intermediate,,,,,46.3439379,11.5403897
2213,1037201637,way,,advanced,,,,,46.3372252,11.554006
2214,1037201638,way,,intermediate,,,,,46.3382303,11.5531403
2215,1037201639,way,,advanced,,,,,46.3319198,11.5566357
2216,1037201640,way,,intermediate,,,,,46.3410177,11.5442211
2217,1037201641,way,,advanced,,,,,46.3389819,11.5475276
2218,1037324040,way,,intermediate,,,,,46.3625182,11.5443013
2219,1037324041,way,,intermediate,,,,,46.3631469,11.5344849
2220,1037324042,way,,intermediate,,,,,46.3672172,11.5311622
2221,1037324043,way,,easy,,,,,46.3672814,11.5310991
2222,1037324044,way,,easy,,,,,46.3697752,11.5323801
2223,1037326179,way,,intermediate,,,,,46.372079,11.5346018
2224,1037326180,way,,easy,,,,,46.371705,11.5335689
2225,1037326181,way,,easy,,,,,46.3555726,11.5384561
2226,1037326184,way,21 Variante Bosco,intermediate,,,,,46.3506251,11.5395255
2227,1037500998,way,,easy,,,,,46.5161136,10.5962564
2228,1037500999,way,,novice,,,,,46.5165512,10.5956292
2229,1037501000,way,,intermediate,,,,,46.5034112,10.5974628
2230,1038197323,way,,intermediate,,,no,classic,46.5899566,11.7025618
2231,1046593198,way,Piz de Plaies,intermediate,,,no,classic,46.6983908,11.9143374
2232,1046593199,way,Erta,advanced,,,no,classic,46.6997431,11.9195238
2233,1046593200,way,Pedagà,easy,,,no,classic,46.6985987,11.923832
2234,1047165601,way,Collegamento Montagnola - Momo,freeride,,15,,,45.7718622,10.9515563
2235,1047165602,way,Momo,freeride,,17,,,45.7693881,10.9556782
2236,1047165603,way,Collegamento Polsa - Rosa del Sole,easy,,19,,,45.778201,10.9380036
2237,1047165604,way,Bellavista,easy,,11,,,45.7771149,10.9452022
2238,1047165605,way,Polsa 2,intermediate,,12,,,45.7758178,10.9447999
2239,1047170987,way,,novice,,,,,45.7798891,10.9409264
2240,1047419046,way,Malga Vignola,freeride,,17,,,45.7695623,10.9552681
2241,1047419047,way,Collegamento Momo - Polsa,easy,,16,,,45.7758758,10.9511733
2242,1050331511,way,13,easy,,,,classic,46.8179097,10.4895424
2243,1050739364,way,Raccordo Del Passo,easy,,43,,,46.3780015,11.7974003
2244,1050740194,way,,intermediate,,,,,46.3490959,11.5309163
2245,1050974684,way,,easy,,,,,46.7239636,10.6821861
2246,1054180971,way,10:Talabfahrt Haideralm,intermediate,,10,,classic,46.7654856,10.5304469
2247,1054631064,way,,intermediate,,,,backcountry,46.4522566,11.8642233
2248,1054631067,way,,intermediate,,,,,46.443989,11.8804909
2249,1054631068,way,,intermediate,,,,,46.4446618,11.882184
2250,1054631069,way,,advanced,,,,,46.4441097,11.8830934
2251,1054631073,way,,intermediate,,,,,46.4364422,11.8738763
2252,1055159941,way,11 Marlet,advanced,,,,backcountry,46.5283926,10.5710277
2253,1055159942,way,11 Marlet,advanced,,,,backcountry,46.5286323,10.5682269
2254,1059900579,way,,advanced,Ghiacciaio Presena,,no,,46.223756,10.582586
2255,1072389874,way,5,freeride,,,no,backcountry,46.4953997,10.6055881
2256,1074307767,way,,,,,,,46.7839545,11.1032343
2257,1074308738,way,,intermediate,,,,,46.7910444,11.0997426
2258,1074308739,way,,intermediate,,,,,46.7914442,11.0990292
2259,1074310017,way,,,,,,,46.7917037,11.0974301
2260,1076017466,way,,easy,,,,,46.1478668,11.0243581
2261,1076017468,way,,easy,,,,,46.1468196,11.0237942
2262,1076017469,way,,easy,,,,,46.1462289,11.0229551
2263,1082473164,way,,easy,,,,,46.1474535,11.0237019
2264,1096693247,way,,easy,,,,,46.1526022,11.0160304
2265,1096693248,way,,easy,,,,,46.1492716,11.036515
2266,1096693249,way,,easy,,,,,46.1493028,11.0374706
2267,1096693250,way,,easy,,,,,46.1489716,11.0369925
2268,1096693251,way,,easy,,,,,46.1498966,11.0373037
2269,1096693252,way,,easy,,,,,46.1495817,11.0373826
2270,1096985202,way,,easy,,,,,46.2747162,10.8268505
2271,1096987705,way,,easy,,,,,46.2750825,10.8274524
2272,1101519459,way,,easy,,,,,46.3558572,10.6618233
2273,1101519460,way,,easy,,,,,46.3579663,10.6523867
2274,1101519461,way,Scoiattolo,easy,,,,,46.3729679,10.6618491
2275,1101519462,way,,easy,,,,,46.370733,10.6636841
2276,1101519463,way,,,,,,,46.3705997,10.6639983
2277,1101519464,way,,easy,,,,,46.3702859,10.6629629
2278,1101530135,way,Beverina,intermediate,,,,,46.3770209,10.6668067
2279,1101530136,way,,easy,,,,,46.3701633,10.6601549
2280,1101656036,way,,intermediate,,,,,46.1450526,11.0157561
2281,1101656037,way,,easy,,,,,46.1450553,11.0151782
2282,1101656038,way,,easy,,,,,46.1494594,10.9960748
2283,1101656039,way,,easy,,,,,46.1497054,10.9966561
2284,1101656040,way,,easy,,,,,46.163399,11.0058202
2285,1101656041,way,,easy,,,,,46.1605786,11.004727
2286,1102563721,way,,easy,,,,,46.1523215,11.0156485
2287,1102563722,way,,easy,,,,,46.1523913,11.0145992
2288,1102565722,way,,novice,,,,,46.143043,11.0374715
2289,1102565723,way,,novice,,,,,46.1427347,11.0371714
2290,1102580688,way,,easy,,,,,46.1636602,11.050084
2291,1103199181,way,,easy,,,,,46.3011353,10.8103384
2292,1103217702,way,,easy,,,,,46.1727885,10.8132761
2293,1103229170,way,,easy,,,,,46.2802393,10.8325084
2294,1103231006,way,,easy,,,,,46.1671888,10.8066236
2295,1103514108,way,,,,,no,classic,46.840206,11.6019879
2296,1104926011,way,Stella Alpina Variante,easy,,49A,no,classic,46.5662972,11.8522886
2297,1105185570,way,,easy,,,,,46.3576287,11.6848036
2298,1105185571,way,,easy,,,,,46.3576151,11.6844022
2299,1105185572,way,,easy,,,,,46.3577511,11.6839555
2300,1105193876,way,,easy,,,,,46.2510324,11.5036033
2301,1105193877,way,Collegamento Lagorai - Costabella,easy,,,,,46.2509474,11.5034567
2302,1105193878,way,,easy,,,,,46.2506216,11.5033618
2303,1105193879,way,Collegamento Campo Scuola Doss dei Laresi,,,72,,,46.264393,11.4805965
2304,1105211686,way,Kinderpiste-Eben,easy,,,,classic,46.3844715,11.5296125
2305,1105216980,way,,easy,,,,,46.4340516,11.6652127
2306,1105232422,way,,easy,,,,,46.3920063,11.8009674
2307,1105237471,way,,easy,,1,,,45.9180545,11.1944357
2308,1105237472,way,Baby Costa,novice,,,,,45.9177726,11.1955654
2309,1105237473,way,,easy,,,,,45.9169523,11.1982066
2310,1105237476,way,Campo Scuola Fondo Grande,novice,,,,,45.8922646,11.1929402
2311,1105237477,way,,easy,,,,,45.8919057,11.1934085
2312,1107322381,way,Pezzei,easy,,37,no,classic,46.5511034,11.8492334
2313,1107322382,way,Sodlisia,easy,,36,no,classic,46.5500723,11.8490125
2314,1107322387,way,Frara Sodlisia,easy,,40A,no,classic,46.5488295,11.8483621
2315,1107322388,way,Frara Sodlisia,easy,,40A,no,classic,46.5489396,11.8485654
2316,1109078263,way,Frara,easy,,40,no,classic,46.5486356,11.8285918
2317,1109985091,way,Sorega,advanced,,40B,no,classic,46.6999971,11.9212641
2318,1110545466,way,(81) Montagnoli,easy,,81,,,46.2340426,10.8463254
2319,1111120838,way,,intermediate,Forcella Bombasel,,,,46.242288,11.5035757
2320,1111120839,way,,easy,,,,,46.2446453,11.5039271
2321,1111120840,way,,intermediate,,,,,46.2438041,11.5035793
2322,1116902929,way,,easy,,,,,46.563413,11.8527973
2323,1117632994,way,Campanil 2,easy,,,,,46.3505871,11.5457721
2324,1117632995,way,Zanggen 2,intermediate,,9,,,46.3560612,11.5341122
2325,1120638321,way,,novice,,,no,classic,46.638162,11.7168056
2326,1124159184,way,Sochers 2,intermediate,,,no,classic,46.5402965,11.7413058
2327,1124968992,way,La Longia,intermediate,,,no,classic,46.5941995,11.7249241
2328,1125405609,way,Frea,intermediate,,,no,classic,46.5506639,11.8062463
2329,1125405615,way,,intermediate,,,no,classic,46.5507369,11.7982992
2330,1125477310,way,Capanna Nera,easy,,8,no,classic,46.5398453,11.8886759
2331,1125517487,way,,easy,,,,,46.6079785,11.8973028
2332,1125705197,way,Doninz,easy,,,no,classic,46.5848002,11.9000277
2333,1125816033,way,Pilat Diretissima,advanced,,86,no,classic,46.564007,11.6681422
2334,1126244317,way,Malga Pozza,easy,,,,,46.3546526,11.6820461
2335,1126244318,way,,advanced,,,,,46.3606422,11.6859863
2336,1129643443,way,Frea,intermediate,,,no,classic,46.5533774,11.8001569
2337,1130752056,way,Hütteltal,advanced,,7,,classic,46.7954842,10.4906485
2338,1130752057,way,Hütteltal,advanced,,7,,classic,46.7991648,10.4852948
2339,1130752058,way,Hütteltal,intermediate,,,,classic,46.7996641,10.4875244
2340,1130752061,way,Hütteltal,easy,,,,classic,46.7999801,10.4899043
2341,1130752067,way,Valatschabfahrt,easy,,13,,classic,46.7615809,10.5037131
2342,1130752068,way,Valatschabfahrt,easy,,13,,classic,46.7621274,10.5044178
2343,1130752070,way,Valatschabfahrt,easy,,13,,classic,46.7616126,10.503827
2344,1130752071,way,Hölltentl,intermediate,,11,,classic,46.8002796,10.5045836
2345,1130752072,way,Hölltentl,intermediate,,11,,classic,46.7996642,10.5043208
2346,1130752074,way,Höllental,intermediate,,11,,classic,46.7988636,10.4967545
2347,1130752079,way,2: Jochabfahrt,easy,,2,,classic,46.805155,10.4920798
2348,1130752081,way,2: Jochabfahrt,easy,,2,,classic,46.8068272,10.4932425
2349,1130752083,way,2: Jochabfahrt;Abzweig 1: Talabfahrt Schöneben,easy,,2,,classic,46.8061036,10.4923743
2350,1130752084,way,Talabfahrt Schöneben,easy,,1,,classic,46.8074484,10.4935184
2351,1130752091,way,,novice,,,,classic,46.8048129,10.4914329
2352,1130752095,way,Aussichtsabfahrt,easy,,4,,classic,46.8006963,10.4905749
2353,1130752096,way,Snowpark,,,,,classic+skating,46.7982248,10.4917477
2354,1130752098,way,Verbindung Bergbahn Schöneben Lift Fraiten,novice,,2,,classic,46.8045477,10.4902076
2355,1130752100,way,4: Aussichtsabfahrt,easy,,4,,classic,46.8040798,10.4887749
2356,1130752101,way,4: Aussichtsabfahrt,easy,,4,,classic,46.8042018,10.488485
2357,1131113013,way,Schiappen-Sella,easy,,,no,classic,46.5330745,11.7720744
2358,1131113014,way,Plan de Gralba,easy,,,no,classic,46.5337071,11.7704914
2359,1131140826,way,Sotsaslong,easy,,,no,classic,46.5252032,11.7525904
2360,1131213247,way,Paradiso - Bamby,easy,,,no,classic,46.5306132,11.6374471
2361,1131524051,way,Campo Primi Passi,novice,,119,no,,46.1660807,10.7867905
2362,1131551145,way,,intermediate,,,,,46.5978745,11.7245515
2363,1131551146,way,Fermada 1,intermediate,,,no,classic,46.5990336,11.7288338
2364,1131551147,way,Gardenissima,intermediate,,,no,classic,46.5922259,11.7340241
2365,1131930104,way,,novice,,,,,46.2360584,10.8364854
2366,1132190799,way,Schmugglerabfahrt - Pista dei Contrabbandieri,intermediate,,,,,46.7797505,10.7993021
2367,1132432475,way,Euro - Laurin - Spitzbühl,intermediate,,75,no,classic,46.5379353,11.6089127
2368,1132441961,way,Al Sole - Mezdí,easy,,48,no,classic,46.5523455,11.6626065
2369,1132441962,way,Al Sole,easy,,48,no,classic,46.554655,11.6611621
2370,1132441963,way,,easy,,,,,46.5535633,11.6633002
2371,1132512658,way,,easy,Geister 1,,no,classic,46.5078428,10.4688787
2372,1132512659,way,,easy,Geister 1,,no,classic,46.5063011,10.4702288
2373,1132520338,way,,easy,Geister 2,,no,classic,46.5045931,10.4701872
2374,1132551207,way,Geister - Trincerone,easy,Geister - Trincerone,3,no,classic,46.5081643,10.4669986
2375,1132551208,way,,easy,Livrio - Trincerone,,no,classic,46.5136375,10.4641867
2376,1132566669,way,,easy,,,no,classic,46.5151738,10.4618871
2377,1132768725,way,,,,,,,46.2367979,10.8349192
2378,1132768726,way,,easy,,,,,46.2369667,10.8346802
2379,1132768727,way,(50) Pradalago Facile,easy,,50,no,,46.2368363,10.8348715
2380,1132928054,way,,novice,,,,,46.2387112,10.5806799
2381,1132981038,way,,easy,,,no,classic,46.5102092,10.4706678
2382,1133477541,way,,easy,,,,,46.1681497,10.7861447
2383,1134522599,way,,intermediate,,,,,46.1499091,11.0364466
2384,1134522601,way,,intermediate,,,,,46.1482115,11.0370301
2385,1134522602,way,,intermediate,,,,,46.1486072,11.0363758
2386,1134522603,way,,intermediate,,,,,46.148447,11.0367624
2387,1134821369,way,Prack,easy,,9,no,,45.9536161,11.2825081
2388,1137219286,way,,easy,,,no,classic,46.5397599,11.8895502
2389,1143699297,way,,easy,Variante Presena Paradiso,,no,,46.2286467,10.5808127
2390,1143699299,way,,easy,Variante Presena Paradiso,,no,classic,46.2363387,10.5806673
2391,1143699300,way,(40) Presena Paradiso,easy,(40) Presena Paradiso,,,,46.2387544,10.5808399
2392,1147090374,way,Naturale Allenamento,intermediate,,29a,,,46.3363543,11.5507681
2393,1147609542,way,Stiergarten - Orto del Toro,easy,,,no,classic,46.6951272,12.3950832
2394,1147610934,way,Drei Zinnen 41a - Tre Cime 41a,easy,,,no,classic,46.6943691,12.394223
2395,1147610935,way,Drei Zinnen 41a - Tre Cime 41a,easy,,,no,classic,46.6928699,12.3946158
2396,1149441847,way,,easy,,1b,,,46.681353,11.2628692
2397,1149441848,way,,intermediate,,,,,46.6775757,11.256535
2398,1149451802,way,,intermediate,,,,,46.7238026,12.2047305
2399,1149451803,way,,easy,,,,,46.7240192,12.2042502
2400,1149456636,way,,easy,,,,,46.6949231,12.3501409
2401,1149681902,way,Valatschabfahrt,easy,,13,,classic,46.7623016,10.5037402
2402,1149687830,way,Collegamento Ciampinoi,intermediate,,,no,classic,46.5520617,11.7607507
2403,1149687831,way,,intermediate,,,,,46.5388332,11.752572
2404,1149728052,way,Costoratta,intermediate,,22A,no,classic,46.5198058,11.8721269
2405,1149728471,way,Piz Sella 5,intermediate,,,no,classic,46.534405,11.7708368
2406,1153240896,way,Le Coste B,intermediate,,49B,,,46.3885502,11.8003096
2407,1153242392,way,,intermediate,,,,,46.3854513,11.7989397
2408,1153242393,way,,easy,,,,,46.3819705,11.7972707
2409,1153242394,way,,advanced,,,,,46.3730204,11.8027688
2410,1153459217,way,,intermediate,,,,,46.3313414,11.7039733
2411,1153459218,way,,intermediate,,,,,46.3354765,11.7103816
2412,1153459219,way,,intermediate,,,,,46.3422526,11.7173913
2413,1153459220,way,,intermediate,,,,,46.3446354,11.7163519
2414,1155000402,way,,intermediate,,,,,46.3883612,11.7972914
2415,1155000403,way,,intermediate,,,,,46.3819529,11.7955985
2416,1155000404,way,,intermediate,,,,,46.365612,11.7961614
2417,1155605672,way,,intermediate,,,,,46.4746405,11.8022421
2418,1155880552,way,Prà Martin,intermediate,,,,,46.4388553,11.6627862
2419,1155880553,way,Vajolet 2,easy,,,,,46.4385615,11.6632435
2420,1155880554,way,Ciampedie - Pian Pecei,easy,,,,classic,46.438316,11.6633386
2421,1155880555,way,Ciampedie - Pian Pecei,easy,,,,classic,46.4385153,11.6626848
2422,1155903390,way,Skiweg Reiterjoch,easy,,,,classic,46.3619756,11.5340937
2423,1156102426,way,Aloch GS,advanced,,,,,46.4245029,11.6949035
2424,1189087340,way,Paradiso 1,advanced,,9,,,46.2897666,11.7809476
2425,1189087341,way,Tiri Skiweg,easy,,,,,46.2907862,11.7774086
2426,1189087931,way,Paradiso 2,advanced,,,,backcountry,46.2870731,11.7824698
2427,1189087932,way,Paradiso 2,advanced,,,,backcountry,46.2881362,11.7779631
2428,1195009119,way,Steilhang,intermediate,,12a,no,classic,46.5256926,10.602284
2429,1195009120,way,Skiweg Seilbahn,easy,,12b,no,classic,46.5194748,10.5971445
2430,1195009121,way,Rosim,intermediate,,16,no,classic,46.5228579,10.6082457
2431,1200050158,way,,,,,,,46.801052,10.4913884
2432,1206808927,way,9,advanced,,,no,classic,46.4987325,10.6228654
2433,1206808929,way,,easy,,,,classic,46.4968027,10.6143116
2434,1207369722,way,Val della Mite,intermediate,,12,no,classic,46.3853658,10.6404945
2435,1207369724,way,Doss dei Gembri,intermediate,,4,no,classic,46.3802762,10.659413
2436,1207369725,way,Campo Scuola Scoiattolo,easy,,6,no,classic,46.3716897,10.6597654
2437,1210291741,way,Mickey Mouse,easy,,,no,classic,46.5578754,11.7631661
2438,1210291742,way,,easy,,,no,classic,46.5576695,11.7633202
2439,1210996026,way,Rara,easy,,31,no,classic,46.7202617,11.9628179
2440,1212200080,way,,easy,,,,,46.6844617,11.7100378
2441,1213013909,way,Charly,easy,,,no,classic,46.5414755,11.727775
2442,1213013917,way,Tschucky,easy,,,no,classic,46.5497905,11.7169988
2443,1213013918,way,Comici - Tramans,intermediate,,,no,classic,46.5311079,11.7470519
2444,1213884862,way,Tramans,intermediate,,,no,classic,46.533625,11.7482865
2445,1214350348,way,Ciampinoi 4,intermediate,,4,no,classic,46.551068,11.7580997
2446,1215098015,way,Florian 1,intermediate,,30,no,classic,46.5165222,11.6830227
2447,1219838098,way,,intermediate,,,,,46.2488419,11.7597527
2448,1219838099,way,,intermediate,,,,,46.2490209,11.7597286
2449,1221357378,way,Variante Sole,easy,,35,no,classic,46.5320086,11.9150459
2450,1221501985,way,Costoratta,intermediate,,22A,no,classic,46.5209876,11.870287
2451,1221501987,way,Boe - Campolongo,intermediate,,22,no,classic,46.5227727,11.8668424
2452,1221501992,way,Costoratta,intermediate,,22A,no,classic,46.5239939,11.868258
2453,1221951792,way,Tarscher Alm (Malga di Tarres),,,,,,46.5774708,10.8906964
2454,1222219834,way,,intermediate,,,no,classic,46.5026015,11.745968
2455,1222219835,way,Gabia,easy,,,no,classic,46.5009187,11.7463152
2456,1225012919,way,,intermediate,,,,classic,46.5347447,11.7571809
2457,1225013106,way,Collegamento Ronc - Furdenan,easy,,,,classic,46.5681725,11.6689813
2458,1228223750,way,,easy,,,,,46.3572477,11.6834963
2459,1229015048,way,Campo Scuola,easy,,110,,,46.1688067,10.7865806
2460,1229470252,way,Dantercepies Variante,intermediate,,,no,classic,46.5524141,11.7822735
2461,1229470253,way,,freeride,,,no,backcountry,46.5531742,11.7894291
2462,1231665956,way,Paprika - Comici I,intermediate,,,no,classic,46.5281284,11.7552496
2463,1231665959,way,Paprika,intermediate,,,no,classic,46.5300004,11.7511595
2464,1231985799,way,15 - Übungslift - 15 - Esercizio di sollevamento,easy,,,,,46.7196404,12.3558686
2465,1231985800,way,15 - Übungslift - 15 - Esercizio di sollevamento,easy,,,,,46.7197417,12.3558505
2466,1231985801,way,,easy,,,,,46.7199315,12.3561724
2467,1231999980,way,18 - Übungshang Raut,easy,,,,,46.7310475,12.3292332
2468,1231999981,way,13 - Helm Vierschach - 13 - Elmo Versciaco,intermediate,,,,,46.7152569,12.349227
2469,1231999982,way,13 - Helm Vierschach - 13 - Elmo Versciaco,intermediate,,,,,46.7149734,12.3548328
2470,1231999983,way,Helm Vierschach - Elmo Versciaco,intermediate,,,,,46.7172317,12.3564481
2471,1231999984,way,14 - Mittelstation,intermediate,,,,,46.7170661,12.3594736
2472,1231999986,way,,easy,,,,,46.6970506,12.3583013
2473,1231999987,way,11 - Kristlerhang,intermediate,,,,classic,46.6958994,12.3630291
2474,1231999990,way,1 - Kreuzberg,intermediate,,,,,46.6541391,12.4185393
2475,1231999991,way,2 - Marc Giradelli,easy,,,,,46.6518293,12.4153355
2476,1231999992,way,,easy,,,,,46.6552003,12.4194601
2477,1231999993,way,Porzen,intermediate,,,,,46.6666729,12.3798553
2478,1231999994,way,Bad Moos - Rotwand,easy,,,,classic,46.6645696,12.3742088
2479,1231999995,way,3,easy,Bad Moos - Rotwandwiesen,,,classic,46.681334,12.3647961
2480,1231999996,way,Bad Moos - Rotwand,easy,,,,classic,46.6739269,12.3730868
2481,1231999997,way,Bad Moos - Rotwand,easy,,,,classic,46.679464,12.3695958
2482,1231999998,way,10,intermediate,Signaue,,,,46.6801064,12.381258
2483,1232000001,way,11- Helm Sexten,intermediate,,,,,46.7116284,12.3677412
2484,1232000002,way,11- Helm Sexten,intermediate,,,,,46.7097778,12.3679876
2485,1232000003,way,16 - Helm - 16 - Elmo,easy,,,,,46.7160608,12.3719783
