slopeId,osmId,name,difficulty,resort,ref,latitude,longitude
333,51646819,Absam,intermediate,Absam,6,46.3627977,11.5395181
334,51646821,Toler,easy,Absam,8,46.356091,11.5365013
335,51646823,Pala di Santa,intermediate,Absam,20,46.3473642,11.5259808
336,51646824,10 Pampeago,easy,Absam,,46.3497991,11.5419917
337,51646826,,easy,Latemar Dolomites,,46.3507207,11.5474531
338,51646827,Campo Scuola Latemar,easy,Latemar Dolomites,24,46.3481186,11.5463353
339,51646828,,easy,Latemar Dolomites,25,46.3494236,11.5481147
340,51980340,Martinelli,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.5055294,11.7472439
341,51996434,,easy,Dolomiti Superski,28,46.5543028,11.9214048
342,51998108,Crep de Mont - Boè,easy,Sellaronda,1A,46.5325038,11.8729238
343,52007132,,easy,Belvedere - Col Rodella - Passo Pordoi,,46.4777943,11.8046989
344,52026492,Agnello Cengia,intermediate,Latemar Dolomites,28,46.3388777,11.5487683
345,52026494,Variante Cinque Nazioni,intermediate,Latemar Dolomites,36,46.3426499,11.5675596
346,52026495,,intermediate,Latemar Dolomites,,46.3402974,11.5513389
347,52026499,,easy,Latemar Dolomites,,46.3426254,11.5499445
348,52037873,,easy,Belvedere - Col Rodella - Passo Pordoi,,46.4997622,11.7482133
349,52038151,Gabia,easy,Belvedere - Col Rodella - Passo Pordoi,,46.5006353,11.7465232
350,52038524,3-Tre variante Agonistica,intermediate,Belvedere - Col Rodella - Passo Pordoi,11,46.4938227,11.7724717
351,52082336,Seewiese 2,intermediate,Kronplatz - Plan de Corones,2C,46.7514428,11.9553456
352,52082337,Herrnegg,advanced,Kronplatz - Plan de Corones,,46.7538809,11.9518851
353,52083543,Costa,easy,Kronplatz - Plan de Corones,,46.7265808,11.9677289
354,52083544,,intermediate,Kronplatz - Plan de Corones,,46.71899,11.9633891
355,52083545,Rara,intermediate,Rara,,46.7204015,11.9613952
356,52083546,Rara 31,easy,Kronplatz - Plan de Corones,,46.7225038,11.9641617
357,52083547,Rara 33,intermediate,Rara,,46.718994,11.9648768
358,52083647,Col Toron,intermediate,Kronplatz - Plan de Corones,34,46.7112163,11.9510357
359,52083942,Erta,advanced,Antermoia,40,46.6996499,11.9194604
360,52085632,Gardeccia,intermediate,Belvedere - Col Rodella - Passo Pordoi,4,46.4768925,11.8034852
361,52330700,Catores,advanced,Val Gardena,7,46.5963727,11.7264623
362,52331797,Panorama 14,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,14,46.537494,11.6239023
363,52331798,Steger - Panorama,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,58,46.5379894,11.6303249
364,52331799,Bamby - Steger Dellai,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,59,46.5368358,11.6354193
365,52331800,Panorama - Laurin,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,15,46.5324404,11.6196578
366,52331801,Laurin - Paradiso,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,10,46.5287625,11.629347
367,52331802,Monte Piz,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,55,46.547666,11.6422614
368,52331803,Puflatsch Alpin,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,76,46.5483763,11.6133714
369,52331804,Euro 69,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,69,46.5448,11.6191668
370,52331806,Puflatsch Freccia,advanced,Seiser Alm - Mont de Sëuc - Alpe di Siusi,78,46.5471575,11.6148265
371,52331807,Mezdí - Sanon 1,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,43,46.5567231,11.6563478
372,52331808,Monte Piz - Icaro - Leo Demetz,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,46,46.5491883,11.6490462
373,52331809,Sanon 1,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,51,46.5478985,11.6531301
374,52331810,Leo Demetz,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,47,46.5526379,11.648198
375,52390077,Verbindung Wasserfalleralm-Enzian,easy,Verbindung Wasserfalleralm-Enzian,,46.8461298,11.295605
376,52390078,,intermediate,Blosegg,,46.8604388,11.3021681
377,52624809,Saxner I,intermediate,Saxner I,,46.8449605,11.2902921
378,52624810,Saxner II,intermediate,Saxner II,,46.8447194,11.2869404
379,52624813,Waldabfahrt,intermediate,Waldabfahrt,,46.8553708,11.2985403
380,52985694,,intermediate,Val Senales-Schnalstal,,46.7839608,10.7957864
381,52985695,,easy,Val Senales-Schnalstal,,46.7815718,10.7987086
382,52985696,,easy,Val Senales-Schnalstal,,46.7810601,10.7978471
383,53528189,Olimpia 3,intermediate,Alpe Cermis,87,46.2648081,11.4816117
384,53672486,,intermediate,Pfelders Ski Resort,,46.7920623,11.0961375
385,53672487,,intermediate,Pfelders Ski Resort,,46.7906205,11.0975764
386,54237928,13 - Helm Vierschach - 13 - Elmo Versciaco,intermediate,Drei Zinnen - Tre Cime,,46.7231309,12.3374558
387,54239025,Porzen,intermediate,Drei Zinnen - Tre Cime,,46.6619224,12.3748893
388,54239044,10,intermediate,Signaue,,46.6752083,12.377423
389,54239046,Bad Moos - Rotwand,easy,Drei Zinnen - Tre Cime,,46.667239,12.3754754
390,54239048,Rotwandwiesen,easy,Rotwandwiesen,4,46.6628548,12.3716541
391,54239051,,easy,Porzen variante,,46.6622744,12.3736447
392,54360423,,intermediate,Drei Zinnen - Tre Cime,,46.7122298,12.3712628
393,54360473,12 - Hahnspiel  -  12 - Gallo,intermediate,Drei Zinnen - Tre Cime,,46.7141675,12.37169
394,54360661,"Variante ""S"" Versciaco",advanced,Drei Zinnen - Tre Cime,,46.715751,12.3541978
395,54457361,11a - Kristlerhang,advanced,Drei Zinnen - Tre Cime,,46.6959916,12.3701176
396,54457362,11- Helm Sexten,intermediate,Drei Zinnen - Tre Cime,,46.7071478,12.37158
397,54457366,Holzriese II,advanced,Holzriese II,3b,46.6766702,12.3687666
398,54457368,,easy,Drei Zinnen - Tre Cime,,46.6650569,12.372998
399,58178085,Rododendro,easy,San Martino di Castrozza,,46.2431186,11.7727464
400,58178089,Cristiania,intermediate,Cristiania,19,46.256559,11.7563851
401,58178094,Cima Tognola,intermediate,San Martino di Castrozza,28,46.2478917,11.7621177
402,58178098,Tognola Uno,advanced,San Martino di Castrozza,22,46.2526907,11.7937442
403,58178101,Strada forestale Fratazza,easy,San Martino di Castrozza,,46.2561558,11.7917979
404,58178102,Colbricon,intermediate,San Martino di Castrozza - Passo Rolle,,46.2709963,11.7618518
405,58178105,Malga Ces,easy,San Martino di Castrozza - Passo Rolle,21,46.2711208,11.772899
406,58178113,,intermediate,Tognola Tre,,46.2530042,11.7795386
407,58178115,,easy,San Martino di Castrozza,,46.2543669,11.7969475
408,58178116,Tognola Uno,intermediate,San Martino di Castrozza,,46.246114,11.7833026
409,58178123,,easy,San Martino di Castrozza,,46.2547613,11.7983958
410,58178124,Colbricon,intermediate,San Martino di Castrozza - Passo Rolle,16,46.2682324,11.7580887
411,58178125,Tognola Tre,intermediate,San Martino di Castrozza,24,46.2489524,11.7753287
412,58178126,Tognola 1-3,easy,San Martino di Castrozza,23,46.2540576,11.7851733
413,58230676,,easy,Ski Weg Coston,,46.2635858,11.7646782
414,58230678,Coston,intermediate,San Martino di Castrozza - Passo Rolle,14,46.2668259,11.7720052
415,58230681,Sole,intermediate,San Martino di Castrozza - Passo Rolle,17,46.2648136,11.761016
416,58230682,Cigolera,intermediate,San Martino di Castrozza,,46.2473214,11.7674738
417,59204384,,intermediate,Variante Presena Paradiso,,46.2339972,10.5803921
418,59204387,Ghiacciaio Presena,advanced,Ghiacciaio Presena,,46.2237973,10.5827744
419,59204388,,advanced,Paradiso,,46.2466167,10.5764629
420,60638438,Col Verde,intermediate,Prà delle Nasse DX,,46.2653249,11.8077698
421,60638443,,intermediate,Prà delle Nasse DX,,46.2694775,11.819458
422,60638448,,intermediate,Prà delle Nasse DX,,46.2677808,11.8193206
423,69363638,Valbonetta,easy,San Martino di Castrozza - Passo Rolle,20,46.2712154,11.7735298
424,70846399,,easy,4b,,46.6655349,12.371228
425,76845930,,easy,Schöneben - Belpiano,,46.7853942,10.5176937
426,77383377,,advanced,Sport Thöni,,46.5134671,10.5957462
427,77383395,,advanced,Sport Thöni,,46.5139913,10.5956677
428,77383415,,advanced,Sulden am Ortler - Solda al Ortles,,46.5132373,10.5958338
429,77383580,,advanced,Sulden am Ortler - Solda al Ortles,,46.5040244,10.598144
430,79058737,,easy,4b,,46.6643848,12.3726498
431,79058740,,easy,4b,,46.6644062,12.3718522
432,79058746,,easy,4b,,46.6647025,12.3728645
433,79058761,Holzriese I,advanced,Holzriese I,3a,46.6679802,12.373007
434,82284880,,intermediate,Seewiese,,46.744358,11.9543747
435,84653317,Roseal,intermediate,Buffaure - Ciampac,,46.4382329,11.7640118
436,84653319,Sasso di Rocca 1,intermediate,Buffaure - Ciampac,,46.4369869,11.7690888
437,84653330,Roseal 2,intermediate,Buffaure - Ciampac,,46.4396747,11.7677411
438,84653335,Sella Brunech,intermediate,Buffaure - Ciampac,,46.4417805,11.7677822
439,84656019,Pala del Geiger,intermediate,Buffaure - Ciampac,,46.4366757,11.7338611
440,84656024,,intermediate,Buffaure - Ciampac,,46.4394011,11.7341472
441,86870887,Risaccia,easy,Centro di fondo Vallunga,,46.5567157,11.7708322
442,86870892,Dantercepies - Risaccia,easy,Sport Schenk,,46.5562563,11.7691805
443,86870898,Frainella,intermediate,Centro di fondo Vallunga,,46.5569251,11.7709655
444,86929522,Sochers,intermediate,Val Gardena,,46.5403224,11.7409339
445,86960120,Mortic,intermediate,Belvedere - Col Rodella - Passo Pordoi,11 Bis,46.4875622,11.7794522
446,88188231,Valvacin,intermediate,Buffaure - Ciampac,,46.4315659,11.7293812
447,88222207,San Valentino Nord,easy,Diretta Bucaneve,,45.7831288,10.9174093
448,88222208,San Valentino Nord,easy,Intermedia,28,45.7787673,10.9204234
449,88222209,Mosee,freeride,Diretta Bucaneve,,45.7822604,10.9199662
450,88601299,Muro Bucaneve,advanced,Muro Bucaneve,,45.785509,10.922316
451,88601300,Cronel,intermediate,Cronel,,45.7813728,10.9230579
452,88601304,Campeggio,intermediate,Campeggio,,45.7864037,10.9238156
453,88601311,Intermedia,intermediate,Intermedia,,45.7807117,10.9237772
454,88601314,Panoramica,easy,Cronel,,45.7832404,10.9233812
455,88601320,Vallette,intermediate,Vallette,,45.7803981,10.9244695
456,88603824,Rosa del sole,advanced,Brentonico,20,45.774999,10.9315999
457,89871810,,intermediate,Rosskopf,1,46.948374,11.3812622
458,90938852,Cacciatori 2,intermediate,Cacciatori 2,M,46.1479943,11.018174
459,90938854,Olimpionica 3,intermediate,Olimpionica 3,G,46.1457633,11.023548
460,90938855,Olimpionica 3,intermediate,Traliccio,G,46.144708,11.0301577
461,90938856,Rindole,novice,Rindole,T,46.1610017,11.0080731
462,90938858,Olimpionica 2 (H),advanced,Olimpionica 2 (H),H,46.151037,11.0198779
463,90938859,Olimpionica 1,intermediate,Olimpionica 1,I,46.1545874,11.010747
464,90938860,Cacciatori 1,easy,Cacciatori 1,L,46.1569668,11.0100885
465,90938861,Rindole,novice,Rindole,T,46.159724,11.0084451
466,90940506,Sant'Antonio 1,easy,Sant'Antonio 1,P,46.1402497,11.015689
467,91036485,Gaggia,intermediate,Gaggia,S,46.1596379,11.0038162
468,91036487,Laghet,novice,Laghet,U,46.1613065,11.003553
469,91036790,Gaggia,intermediate,Paganella 2,S,46.1520012,10.9988722
470,91095431,Dosso Larici,intermediate,Dosso Larici,C,46.1564185,11.0436162
471,91095433,Traliccio,intermediate,Traliccio,F,46.146875,11.0291172
472,91095434,Tre-Tre (selletta),intermediate,Tre-Tre (selletta),E,46.149059,11.0307327
473,91095435,La Rocca,intermediate,La Rocca,A,46.1693334,11.050902
474,91095437,Panoramica,intermediate,Panoramica,D,46.1437995,11.0379272
475,91095442,La Rocca,intermediate,La Rocca,A,46.1657541,11.0492799
476,91095443,Nuvola Rossa,intermediate,Nuvola Rossa,V,46.1575128,11.0478154
477,91097045,Salare,easy,Salare,W,46.1416502,11.0196943
478,91097052,Skiweg conca d'argento,easy,Skiweg conca d'argento,O,46.1408724,11.0222153
479,91154014,Verbindung Jaufen-Ratschings,easy,Ratschings-Jaufen,6,46.8448576,11.3197849
480,91154016,Verbindung Ratschungs Jaufen,easy,Ratschings-Jaufen,5,46.8468655,11.3193112
481,92289725,Bosco,intermediate,Ski Revolution,3,46.1097582,11.6572805
482,92289727,Piloni,intermediate,Ski Revolution,2,46.1114883,11.6583609
483,92291181,Monte Rosso,intermediate,Ski Revolution,8,46.102498,11.6562054
484,92291183,Paradiso,easy,Ski Revolution,6,46.1008958,11.6606225
485,92291185,7 - Paradiso (variante),intermediate,Ski Revolution,,46.104134,11.6581868
486,92291186,Laresè,intermediate,Ski Revolution,13,46.0970697,11.6621474
487,92291187,Prisco,intermediate,Ski Revolution,11,46.1005718,11.657058
488,92291188,Matusa,easy,Ski Revolution,4,46.1094047,11.6604173
489,92326853,Delle Baite,easy,Buffaure - Ciampac,,46.4446593,11.7693746
490,93842870,,intermediate,Michl,,46.9314529,11.9227669
491,94801266,Marchner,easy,Kronplatz - Plan de Corones,28,46.7366528,11.9732677
492,95083109,Braia Fraida - Roby,easy,Alta Badia,20,46.5533555,11.9021538
493,95196226,Seenock,intermediate,Seenock,3c,46.9230589,11.8916794
494,95423750,Dantercepies Variante,easy,Centro di fondo Vallunga,,46.5519172,11.789306
495,95453637,Capanna Nera,easy,Alta Badia,8,46.5425769,11.8831178
496,95453638,Pralongiá  - Punta Trieste,easy,Dolomiti Superski,21B,46.534625,11.9079782
497,95453639,Pralongià II,easy,Dolomiti Superski,8,46.5351382,11.9126016
498,96579228,Ust,intermediate,Ust,10,45.9562755,11.2902495
499,96579231,Bertoldi,easy,Bertoldi,7,45.9509067,11.2725415
500,96579232,Le Stock,easy,Le Stock,6,45.9511812,11.270516
501,96579233,Tablat,intermediate,Tablat,5,45.9498799,11.2702033
502,96579235,Sonneck,easy,Sonneck,8,45.9514269,11.2780429
503,96693485,Skiweg Nannufaro,easy,Skiweg Nannufaro,15,45.9556381,11.2996934
504,96821946,Cengio Rosso,intermediate,Centro Fondo Passo Coe,18,45.8806008,11.2000964
505,96821947,Trugalait,intermediate,Centro Fondo Passo Coe,16,45.8792878,11.1991599
506,96821948,,easy,Centro Fondo Passo Coe,,45.8770131,11.2018543
507,96823316,Passo Coe,easy,Centro Fondo Passo Coe,19,45.8760401,11.207921
508,96887649,Stella d'Italia,easy,Folgaria,5,45.8976202,11.2017081
509,96887650,Collegamento Mora-Costa,easy,Folgaria,1b,45.9089662,11.2028384
510,96887651,Panoramica,easy,Folgaria,9,45.8910218,11.1993748
511,96887652,Maso Spilzi,easy,Folgaria,1,45.9138229,11.2012478
512,96887653,,easy,Folgaria,,45.8947931,11.190468
513,96887654,Ortesino,intermediate,Folgaria,4,45.8974199,11.2031048
514,96887656,Collegamento Mora-Ortesino,easy,Folgaria,1c,45.905355,11.2028394
515,96887657,Francolini,intermediate,Folgaria,6,45.9013301,11.1894771
516,96887658,Baby Fondo Grande,easy,Folgaria,7,45.8916677,11.1932219
517,97158610,Martinella Nord,advanced,Folgaria,10,45.8901907,11.1844622
518,97177046,Collegamento Fondo Grande-Fondo Piccolo,easy,Folgaria,9b,45.885806,11.2003489
519,97177173,Dosso della Madonna 2,intermediate,Folgaria,3,45.9171956,11.1932466
520,98477486,Canazei,intermediate,Belvedere - Col Rodella - Passo Pordoi,6,46.4850975,11.7812781
521,99685095,Diretta Bucaneve,intermediate,Diretta Bucaneve,,45.7835527,10.9176792
522,99685097,Diretta Postemon,intermediate,Diretta Bucaneve,,45.784925,10.9168319
523,100064158,12 Enzian II,intermediate,12 Enzian II,,46.8446928,11.3003442
524,101713913,,easy,26,,46.8519075,11.6859329
525,101713915,28,easy,28,,46.8177747,11.6621741
526,101713918,Family Slope,easy,Family Slope,29,46.8285857,11.6656344
527,101713924,26,intermediate,26,,46.8523673,11.68303
528,101713926,27,easy,27,,46.812074,11.6575745
529,101713927,Gitsch,intermediate,Gitsch,20,46.855726,11.68701
530,101713947,24,intermediate,24,,46.8446103,11.6819073
531,101713957,,intermediate,26,,46.8522581,11.686506
532,101713959,Nesselwiese,intermediate,Nesselwiese,24,46.8417066,11.677594
533,101787475,Jochtal Talabfahrt,intermediate,Jochtal Talabfahrt,4,46.847071,11.6109176
534,101787477,Hinterberg,intermediate,Hinterberg,8,46.8409125,11.5999593
535,101787479,Schwandt,intermediate,Schwandt,3,46.8454064,11.6381515
536,101787481,Tasa,easy,Tasa,1,46.8408589,11.6303129
537,101787484,Sonnenhang,intermediate,Sonnenhang,9,46.8402081,11.5982387
538,101787485,Seepiste,easy,Seepiste,10,46.839957,11.5989851
539,101787486,Mitterling,advanced,Mitterling,5,46.8456978,11.602768
540,101787951,,easy,Terenten - Terento,,46.8338047,11.780129
541,102260532,Bellunese,intermediate,Marmolada,60,46.4489095,11.8859018
542,102260538,,intermediate,Marmolada,,46.4372235,11.8739534
543,102260545,,intermediate,Marmolada,,46.436503,11.8728486
544,103118871,,advanced,Olimpionica 2,,46.1478868,11.0227683
545,103118882,,intermediate,Olimpionica 2,,46.1484431,11.0243707
546,103118890,Sant'Antonio 2,easy,Sant'Antonio 2,J,46.1390493,11.0188164
547,103118896,Panoramica,intermediate,Panoramica,D,46.1458885,11.0375317
548,103118901,Paganella 2,intermediate,Paganella 2,Q,46.1458845,11.0030932
549,103308853,Vezzena,easy,Vezzena,22,45.9553825,11.3234968
550,103429371,Skiweg,easy,Brixen Plose - Plose di Bressanone,,46.6900089,11.7284859
551,103429373,Rossalm,easy,Brixen Plose - Plose di Bressanone,,46.691178,11.7428522
552,103429374,Pfannspitz Gablervariante - Variante di Monte Fana Monte Forca,easy,Brixen Plose - Plose di Bressanone,,46.691453,11.7459575
553,103429375,Rossalm,easy,Brixen Plose - Plose di Bressanone,,46.6907001,11.7433048
554,103429376,,easy,Brixen Plose - Plose di Bressanone,,46.6909265,11.7444337
555,103429377,Pfannspitz - Monte Fana,intermediate,Brixen Plose - Plose di Bressanone,,46.6896896,11.7424253
556,103429378,Rossalm 2,intermediate,Brixen Plose - Plose di Bressanone,,46.6892006,11.7382245
557,103429380,Trainingspiste,easy,Brixen Plose - Plose di Bressanone,,46.6923136,11.743242
558,103429382,Plose Ost - Plose Est,intermediate,Brixen Plose - Plose di Bressanone,,46.693669,11.736377
559,103429722,,easy,Brixen Plose - Plose di Bressanone,,46.6880869,11.7180069
560,103430648,Schönjöchel,easy,Brixen Plose - Plose di Bressanone,,46.687718,11.7169406
561,103430792,,easy,Brixen Plose - Plose di Bressanone,,46.6839891,11.710882
562,105211604,Collegamento Ciampinoi,intermediate,Sport Schenk,,46.5530883,11.7618312
563,105855720,Costoratta,intermediate,Sellaronda,22A,46.5262304,11.8676449
564,105949687,,intermediate,Kaunertaler Gletscher,,46.8280682,10.6495027
565,105949693,,intermediate,Kaunertaler Gletscher,,46.8309947,10.6517411
566,105949701,,intermediate,Kaunertaler Gletscher,,46.8373402,10.6417884
567,105949703,,intermediate,Kaunertaler Gletscher,,46.8303353,10.6508878
568,105949706,,intermediate,Kaunertaler Gletscher,,46.829428,10.6504347
569,105949713,,intermediate,Kaunertaler Gletscher,,46.8335203,10.6464147
570,105949721,,novice,Kaunertaler Gletscher,,46.8292208,10.6499365
571,105949725,,intermediate,Kaunertaler Gletscher,,46.8298687,10.6506186
572,105949734,,intermediate,Kaunertaler Gletscher,,46.8376369,10.6417907
573,105949742,,intermediate,Kaunertaler Gletscher,,46.8361784,10.643329
574,105949754,,intermediate,Kaunertaler Gletscher,,46.8259557,10.6498966
575,105949778,,intermediate,Kaunertaler Gletscher,,46.8263362,10.6497893
576,106092159,Rara 31,easy,Rara,,46.7199453,11.9653471
577,106092160,Seewiese,intermediate,Seewiese,,46.7442625,11.9513901
578,106092161,,intermediate,Arndt,,46.7508359,11.9822289
579,106092163,Furcia 9,easy,Kronplatz - Plan de Corones,,46.7269158,11.9654002
580,106092165,,easy,Kronplatz - Plan de Corones,,46.7385592,11.9580852
581,106092168,Furcia 9,easy,Kronplatz - Plan de Corones,,46.7328381,11.9654026
582,106092171,Costa,easy,Kronplatz - Plan de Corones,,46.7231115,11.9635914
583,106092172,Furcia 9A - Picio Jarú,easy,Kronplatz - Plan de Corones,,46.7351693,11.9624529
584,106092174,,easy,Plateau,,46.7422765,11.9716398
585,106092180,Olang 2,easy,Olang 2,,46.7416027,11.9657638
586,106092183,Furcia 9 B,easy,Kronplatz - Plan de Corones,,46.7276212,11.9665719
587,106092186,Spitzhorn,easy,Spitzhorn,,46.7473171,11.9742568
588,106092189,,easy,Sonne,,46.7349581,11.9604279
589,106092191,Rara 31,easy,Rara,,46.7207757,11.9620543
590,106092195,Korer,easy,Korer,,46.7682283,11.9415062
591,106092197,,easy,Kronplatz - Plan de Corones,,46.738135,11.9591759
592,106092199,,easy,Kronplatz - Plan de Corones,,46.7452732,11.9730166
593,106092201,Cianross,intermediate,Antermoia,37,46.6968466,11.9263343
594,106092206,Ruipa,easy,Kronplatz - Plan de Corones,20,46.7476053,11.9851425
595,106092207,Gassl,intermediate,Kronplatz - Plan de Corones,,46.7456019,11.9993422
596,106092212,,easy,Plateau,,46.7402122,11.9675973
